status,race_id,event_slug,event_name,race_name,date,distance_km,elevation_gain_m,city,province,official_url,admin_url,gpx_url,source,confidence,evidence,notes,uploaded,upload_status
,5a3c9aa5-1141-48e9-866e-4419723b4e2f,maraton-sierra-de-mijas,Maratón Sierra de Mijas,Media Maratón,2026-11-14,21,1150,Mijas,Málaga,https://www.maratonsierrademijas.com/,https://www.trailrunningcal.com/es/e/maraton-sierra-de-mijas,,,,,,,
,a5c6291b-a3b2-4b0c-aa8f-68bca0a50aa1,maraton-sierra-de-mijas,Maratón Sierra de Mijas,Maratón,2026-11-14,42,2300,Mijas,Málaga,https://www.maratonsierrademijas.com/,https://www.trailrunningcal.com/es/e/maraton-sierra-de-mijas,,,,,,,
,9ad02e45-238e-4730-aa88-f0224ed24e39,moraltrail-race,MoralTrail Race,MoralTrail Race,2026-11-14,9.5,560,Moralzarzal,Madrid,https://moraltrailrunning.com/reglamento/,https://www.trailrunningcal.com/es/e/moraltrail-race,,,,,,,
,a7981408-6932-4bab-b5df-89d8b32b5509,moraltrail-race,MoralTrail Race,MoralTrail Race,2026-11-14,17,940,Moralzarzal,Madrid,https://moraltrailrunning.com/reglamento/,https://www.trailrunningcal.com/es/e/moraltrail-race,,,,,,,
,1cebc090-19cc-4e06-a5c7-07519ffc9b30,paleotrail-loarre,Paleotrail Loarre,Trepadinos,2026-11-14,13,586,Loarre,Huesca,https://huevosdeloarre.com/paleotrail/,https://www.trailrunningcal.com/es/e/paleotrail-loarre,,,,,,,
,ce3b62e3-0c7b-4958-80d7-cda99e5a63ba,paleotrail-loarre,Paleotrail Loarre,Quebrantahuevos,2026-11-14,21,1000,Loarre,Huesca,https://huevosdeloarre.com/paleotrail/,https://www.trailrunningcal.com/es/e/paleotrail-loarre,,,,,,,
,49c82bd6-68a3-4420-9a62-d0f6e574111b,subida-al-castillo-de-portezuelo,Subida al Castillo de Portezuelo,Subida al Castillo,2026-11-14,19,700,Portezuelo,Cáceres,https://www.subidacastilloportezuelo.com/,https://www.trailrunningcal.com/es/e/subida-al-castillo-de-portezuelo,,,,,,,
,91cb5637-7a83-41f9-b0d8-cb69c8408e8f,trail-montroig,Trail Montroig by Energia Nufri,Volta al pantà,2026-11-14,8,150,Sant Llorenç de Montgai,Lleida,https://www.trailmontroig.cat/,https://www.trailrunningcal.com/es/e/trail-montroig,,,,,,,
,2258f091-0bb5-440a-9736-32967b8bd668,trail-montroig,Trail Montroig by Energia Nufri,Sprint,2026-11-14,14,560,Sant Llorenç de Montgai,Lleida,https://www.trailmontroig.cat/,https://www.trailrunningcal.com/es/e/trail-montroig,,,,,,,
,fbb5f5cd-cc84-4b96-b84b-58dc0db3b333,trail-montroig,Trail Montroig by Energia Nufri,Mitja Marató,2026-11-14,21,1340,Sant Llorenç de Montgai,Lleida,https://www.trailmontroig.cat/,https://www.trailrunningcal.com/es/e/trail-montroig,,,,,,,
,30e9a517-45e4-467a-9fd8-cd6cbf51d73d,trail-montroig,Trail Montroig by Energia Nufri,Marató,2026-11-14,41,2600,Sant Llorenç de Montgai,Lleida,https://www.trailmontroig.cat/,https://www.trailrunningcal.com/es/e/trail-montroig,,,,,,,
,5f8abc2b-7db9-4443-883b-689f685ad176,caminada-rupit-taradell,Caminada Rupit-Taradell,Marcha,2026-11-15,44,,Rupit,Barcelona,https://cetaradell.cat/ce/,https://www.trailrunningcal.com/es/e/caminada-rupit-taradell,,,,,,,
,5c0e6aee-169c-471b-a68d-40db92173be4,costa-blanca-trails,Costa Blanca Trails,Marcha,2026-11-15,14,750,Finestrat,Alicante,https://www.costablancatrails.com/,https://www.trailrunningcal.com/es/e/costa-blanca-trails,,,,,,,
,77932411-93f2-426b-a23a-ce67a4a9f7f5,cursa-de-muntanya-de-girona,Carrera de Montaña de Girona,Express,2026-11-15,13,500,Girona,Girona,https://www.klassmark.com/es/cmg-girona/,https://www.trailrunningcal.com/es/e/cursa-de-muntanya-de-girona,,,,,,,
,e0ddccab-740a-4bd9-a4b3-e916b15cc229,cursa-de-muntanya-de-girona,Carrera de Montaña de Girona,Trail,2026-11-15,21,800,Girona,Girona,https://www.klassmark.com/es/cmg-girona/,https://www.trailrunningcal.com/es/e/cursa-de-muntanya-de-girona,,,,,,,
,a3cbd7f2-06db-47ca-89c8-1cc798f26440,cursa-de-muntanya-de-girona,Carrera de Montaña de Girona,Transgavarres,2026-11-15,50,1600,Girona,Girona,https://www.klassmark.com/es/cmg-girona/,https://www.trailrunningcal.com/es/e/cursa-de-muntanya-de-girona,,,,,,,
,c5b20945-d260-4a57-9f1b-4a45f2817a00,cursa-muntanya-del-farell,Cursa Muntanya del Farell,Cursa Farell,2026-11-15,12,,Caldes de Montbui,Barcelona,https://cncaldes.cat/atletisme,https://www.trailrunningcal.com/es/e/cursa-muntanya-del-farell,,,,,,,
,db9b735d-aff3-42c0-a3a9-6a28f49f20b8,cursa-muntanya-del-farell,Cursa Muntanya del Farell,Trail Pic del Vent,2026-11-15,24,,Caldes de Montbui,Barcelona,https://cncaldes.cat/atletisme,https://www.trailrunningcal.com/es/e/cursa-muntanya-del-farell,,,,,,,
,adffd730-5cb0-4624-a7b2-841bbca723be,cxm-la-calzada,CXM La Calzada,Mini Trail,2026-11-15,15,640,Vícar,Almería,https://inscrik.com/evento/ii-cxm-la-calzada/,https://www.trailrunningcal.com/es/e/cxm-la-calzada,,,,,,,
,6c84e568-3822-496a-9ffe-3549ce2358ff,cxm-la-calzada,CXM La Calzada,Marcha,2026-11-15,18,,Vícar,Almería,https://inscrik.com/evento/ii-cxm-la-calzada/,https://www.trailrunningcal.com/es/e/cxm-la-calzada,,,,,,,
,5b2eefe6-e199-4981-b78b-1d6f6d8d6d7e,cxm-la-calzada,CXM La Calzada,Trail,2026-11-15,24,1100,Vícar,Almería,https://inscrik.com/evento/ii-cxm-la-calzada/,https://www.trailrunningcal.com/es/e/cxm-la-calzada,,,,,,,
,d1afd016-2f45-4d40-b96c-023aa703c527,cxm-nico-molina-sierra-de-durcal,CxM Nico Molina - Sierra de Dúrcal,CxM-11K,2026-11-15,11,644,Dúrcal,Granada,https://repositorio.global-tempo.com/carreras.php?id=3192,https://www.trailrunningcal.com/es/e/cxm-nico-molina-sierra-de-durcal,,,,,,,
,2cb0d6c2-93b7-4694-ad2a-9b78c8f009fa,cxm-nico-molina-sierra-de-durcal,CxM Nico Molina - Sierra de Dúrcal,CxM-23K,2026-11-15,24,1420,Dúrcal,Granada,https://repositorio.global-tempo.com/carreras.php?id=3192,https://www.trailrunningcal.com/es/e/cxm-nico-molina-sierra-de-durcal,,,,,,,
,48c9fa5a-0ef0-4636-ab80-8764bbb08efb,historic-trail-calafell,Historic Trail Calafell,Marcha,2026-11-15,10,251,Calafell,Tarragona,https://webtretzesports.wixsite.com/historictrail,https://www.trailrunningcal.com/es/e/historic-trail-calafell,,,,,,,
,646911d4-1d7d-4666-92e4-f82b16b27e42,historic-trail-calafell,Historic Trail Calafell,,2026-11-15,12,330,Calafell,Tarragona,https://webtretzesports.wixsite.com/historictrail,https://www.trailrunningcal.com/es/e/historic-trail-calafell,,,,,,,
,8f28476f-cb30-4e11-9b43-542d564e58e9,historic-trail-calafell,Historic Trail Calafell,,2026-11-15,19,466,Calafell,Tarragona,https://webtretzesports.wixsite.com/historictrail,https://www.trailrunningcal.com/es/e/historic-trail-calafell,,,,,,,
,a6c1bdd9-34ef-444e-9589-b5b9ee070ea9,la-sarga-sky-race,La Sarga Sky Race,,2026-11-15,30,2100,Villaverde de Guadalimar,Albacete,https://deportes.dipualba.es/Deportes/FichaPrueba/1289,https://www.trailrunningcal.com/es/e/la-sarga-sky-race,,,,,,,
,c7ade68e-a3e1-4cb8-834f-e6d2cdef6fef,querroig-trail,Querroig Trail,Marcha,2026-11-15,9,,Portbou,Girona,https://querroigtrail.com/,https://www.trailrunningcal.com/es/e/querroig-trail,,,,,,,
,03b02c72-67fe-4306-bba6-8249c187a599,querroig-trail,Querroig Trail,La Marxa Express,2026-11-15,9,349,Portbou,Girona,https://querroigtrail.com/,https://www.trailrunningcal.com/es/e/querroig-trail,,,,,,,
,dee9059c-4382-4045-9435-8c478f6c4445,querroig-trail,Querroig Trail,La Walter Benjamin Mitjana,2026-11-15,15,900,Portbou,Girona,https://querroigtrail.com/,https://www.trailrunningcal.com/es/e/querroig-trail,,,,,,,
,4fbd451d-3b5b-4e70-a909-fceaaf98d014,querroig-trail,Querroig Trail,La Walter Benjamin Mitjana,2026-11-15,15,,Portbou,Girona,https://querroigtrail.com/,https://www.trailrunningcal.com/es/e/querroig-trail,,,,,,,
,485493ea-73f7-4159-908b-01c628c1d074,querroig-trail,Querroig Trail,La Walter Benjamin Llarga,2026-11-15,23,1334,Portbou,Girona,https://querroigtrail.com/,https://www.trailrunningcal.com/es/e/querroig-trail,,,,,,,
,0b3dc6e1-ea8a-4524-ba3e-826988171e4b,querroig-trail,Querroig Trail,La Walter Benjamin Llarga,2026-11-15,23,,Portbou,Girona,https://querroigtrail.com/,https://www.trailrunningcal.com/es/e/querroig-trail,,,,,,,
,81e74dfd-8d3c-4986-a1a3-a526390c9302,vulcan-race,Vulcan Race,,2026-11-15,10,736,Garachico,Santa Cruz de Tenerife,https://inscripciones.chronotrackcanarias.com/inscripcion/vulcan-race-garachico-2026/,https://www.trailrunningcal.com/es/e/vulcan-race,,,,,,,
,0eddea96-241b-422d-9259-78cb4767ea9f,vulcan-race,Vulcan Race,,2026-11-15,21,1362,Garachico,Santa Cruz de Tenerife,https://inscripciones.chronotrackcanarias.com/inscripcion/vulcan-race-garachico-2026/,https://www.trailrunningcal.com/es/e/vulcan-race,,,,,,,
,15ef838d-6d5f-402e-9a15-fe08366f6337,burriac-xtrem,Burriac Xtrem,Burriac Xtrem - La Curta - 11K,2026-11-16,10.5,590,Argentona,Barcelona,https://www.gmargentona.com/xtrem/burriac-xtrem-2026/,https://www.trailrunningcal.com/es/e/burriac-xtrem,,,,,,,
,3e1e0536-b3e5-4cee-b6dd-cc5200633ac9,burriac-xtrem,Burriac Xtrem,Burriac Xtrem - La Mitjana - 16K,2026-11-16,15.5,865,Argentona,Barcelona,https://www.gmargentona.com/xtrem/burriac-xtrem-2026/,https://www.trailrunningcal.com/es/e/burriac-xtrem,,,,,,,
,30d76680-c926-40fa-b971-a12f1c0d51cb,burriac-xtrem,Burriac Xtrem,Burriac Xtrem - La Llarga - 22K,2026-11-16,21.5,1120,Argentona,Barcelona,https://www.gmargentona.com/xtrem/burriac-xtrem-2026/,https://www.trailrunningcal.com/es/e/burriac-xtrem,,,,,,,
,a215af3a-5665-42f0-bf42-c58477e8540b,burriac-xtrem,Burriac Xtrem,Burriac Xtrem - La més llarga - 29K,2026-11-16,29,1340,Argentona,Barcelona,https://www.gmargentona.com/xtrem/burriac-xtrem-2026/,https://www.trailrunningcal.com/es/e/burriac-xtrem,,,,,,,
,60358e11-3320-48a1-b8ad-11ff5951141a,el-privilegio-100-millas,El Privilegio 100 Millas,Marcha,2026-11-20,170,2500,San Martín de Montalbán,Toledo,https://elprivilegio100millas.com/,https://www.trailrunningcal.com/es/e/el-privilegio-100-millas,,,,,,,
,b1cf4006-004c-4ccb-b3b1-14233e4f8695,el-privilegio-100-millas,El Privilegio 100 Millas,Individual,2026-11-20,170,2500,San Martín de Montalbán,Toledo,https://elprivilegio100millas.com/,https://www.trailrunningcal.com/es/e/el-privilegio-100-millas,,,,,,,
,fee3fac6-418b-45e4-b522-4a069fd17f29,anibal-race,Aníbal Race,Marcha,2026-11-21,16,600,Santo Ángel,Murcia,https://www.anibalrace.com/,https://www.trailrunningcal.com/es/e/anibal-race,,,,,,,
,a1fded28-0599-4539-8fd7-b16e322cece0,anibal-race,Aníbal Race,Aníbal Experience,2026-11-21,16,600,Santo Ángel,Murcia,https://www.anibalrace.com/,https://www.trailrunningcal.com/es/e/anibal-race,,,,,,,
,f50cc719-dd8e-4cde-b667-740147a68546,anibal-race,Aníbal Race,Aníbal Epic Trail,2026-11-21,26,1000,Santo Ángel,Murcia,https://www.anibalrace.com/,https://www.trailrunningcal.com/es/e/anibal-race,,,,,,,
,3a848747-34a1-477e-827e-5f5ee932b3f6,anibal-race,Aníbal Race,Aníbal Epic Parejas Mixtas,2026-11-21,26,1000,Santo Ángel,Murcia,https://www.anibalrace.com/,https://www.trailrunningcal.com/es/e/anibal-race,,,,,,,
,e6257fac-1acd-428d-bbf7-d7428dbc572c,cursafosca,Cursafosca,Marcha,2026-11-21,12,396,Torrelles de Foix,Barcelona,https://www.cursafosca.cat/,https://www.trailrunningcal.com/es/e/cursafosca,,,,,,,
,64c89c01-c25b-43d8-a22f-9db3d27d1338,cursafosca,Cursafosca,Cursa,2026-11-21,14,512,Torrelles de Foix,Barcelona,https://www.cursafosca.cat/,https://www.trailrunningcal.com/es/e/cursafosca,,,,,,,
,c167682b-b61f-4e73-9245-32b30e5ca175,cursafosca,Cursafosca,Trail,2026-11-21,21,1050,Torrelles de Foix,Barcelona,https://www.cursafosca.cat/,https://www.trailrunningcal.com/es/e/cursafosca,,,,,,,
,6aad798a-5f15-4f03-9704-f625485f35c3,cxm-tinosa-trail,CxM Tiñosa Trail,Mini Trail,2026-11-21,11,,Priego de Córdoba,Córdoba,https://time2run.es/tinosa-trail-2026/,https://www.trailrunningcal.com/es/e/cxm-tinosa-trail,,,,,,,
,506e3727-e0eb-4803-b1b5-11e1b05fc3a3,cxm-tinosa-trail,CxM Tiñosa Trail,Trail,2026-11-21,24,1400,Priego de Córdoba,Córdoba,https://time2run.es/tinosa-trail-2026/,https://www.trailrunningcal.com/es/e/cxm-tinosa-trail,,,,,,,
,a0c83c21-c45c-4786-a0af-a924ff2efceb,ecomaraton-la-donaira,Ecomaratón La Donaira,Marcha,2026-11-21,12,400,El Gastor,Cádiz,https://www.ladonaira.com/ecomaraton,https://www.trailrunningcal.com/es/e/ecomaraton-la-donaira,,,,,,,
,1c5bf9e3-d3c2-4a1b-a0e7-ed40b745f0be,ecomaraton-la-donaira,Ecomaratón La Donaira,Trail,2026-11-21,15,800,El Gastor,Cádiz,https://www.ladonaira.com/ecomaraton,https://www.trailrunningcal.com/es/e/ecomaraton-la-donaira,,,,,,,
,5aba0a03-973b-4702-b7e2-2b67efcd12df,ecomaraton-la-donaira,Ecomaratón La Donaira,Trail,2026-11-21,25,1200,El Gastor,Cádiz,https://www.ladonaira.com/ecomaraton,https://www.trailrunningcal.com/es/e/ecomaraton-la-donaira,,,,,,,
,97c1eb8d-edb0-4fb4-bda4-650f33ab4c84,el-privilegio-100-millas,El Privilegio 100 Millas,Individual,2026-11-21,30,480,Piedrabuena,Ciudad Real,https://elprivilegio100millas.com/,https://www.trailrunningcal.com/es/e/el-privilegio-100-millas,,,,,,,
,abd8a406-ece3-47e5-b60d-fd286305f924,el-privilegio-100-millas,El Privilegio 100 Millas,Marcha,2026-11-21,30,480,Piedrabuena,Ciudad Real,https://elprivilegio100millas.com/,https://www.trailrunningcal.com/es/e/el-privilegio-100-millas,,,,,,,
,9b38cb4f-ee94-4325-bbd1-1bc546f16ca3,el-privilegio-100-millas,El Privilegio 100 Millas,Individual,2026-11-21,86,1150,Santa Quiteria,Ciudad Real,https://elprivilegio100millas.com/,https://www.trailrunningcal.com/es/e/el-privilegio-100-millas,,,,,,,
,8b6a0ff7-eacc-4b28-861f-3744a1e113de,el-privilegio-100-millas,El Privilegio 100 Millas,Marcha,2026-11-21,86,1150,Santa Quiteria,Ciudad Real,https://elprivilegio100millas.com/,https://www.trailrunningcal.com/es/e/el-privilegio-100-millas,,,,,,,
,9a1918de-bb2e-46ab-ad08-65681c342c5f,pujada-als-plans,Pujada als Plans,Marcha,2026-11-21,9,400,Alcoi,Alicante,https://web.rockthesport.com/es/event/i-pujada-als-plans,https://www.trailrunningcal.com/es/e/pujada-als-plans,,,,,,,
,3c834106-feca-40dd-a878-d79a9d3a149d,pujada-als-plans,Pujada als Plans,Marcha nórdica,2026-11-21,9,400,Alcoi,Alicante,https://web.rockthesport.com/es/event/i-pujada-als-plans,https://www.trailrunningcal.com/es/e/pujada-als-plans,,,,,,,
,6cc04a3b-a775-4b15-ba96-f174a44d180c,pujada-als-plans,Pujada als Plans,Mitja Pujada,2026-11-21,16,700,Alcoi,Alicante,https://web.rockthesport.com/es/event/i-pujada-als-plans,https://www.trailrunningcal.com/es/e/pujada-als-plans,,,,,,,
,fac4f78b-d326-44b0-9e75-fc2811106448,pujada-als-plans,Pujada als Plans,Pujada als Plans,2026-11-21,35,1400,Alcoi,Alicante,https://web.rockthesport.com/es/event/i-pujada-als-plans,https://www.trailrunningcal.com/es/e/pujada-als-plans,,,,,,,
,56373f3d-0c37-4d30-a0c3-7a0d8ad6b5d0,trail-de-llerena,Trail de Llerena,Trail Corto,2026-11-21,6,300,Llerena,Badajoz,https://www.cronofinisher.com/evento/trail-de-llerena/,https://www.trailrunningcal.com/es/e/trail-de-llerena,,,,,,,
,592a8c41-073b-4fda-bc78-d6a5dbc6ee97,trail-de-llerena,Trail de Llerena,Trail de Llerena,2026-11-21,16,600,Llerena,Badajoz,https://www.cronofinisher.com/evento/trail-de-llerena/,https://www.trailrunningcal.com/es/e/trail-de-llerena,,,,,,,
,f8a6057f-7a01-45f3-a459-e09de1badf8c,trail-vilaverd,Trail Vilaverd,Caminada familiar Vilaverd - 6K,2026-11-21,6,200,Vilaverd,Tarragona,https://vilaverdskyrace.naturaldfn.com/,https://www.trailrunningcal.com/es/e/trail-vilaverd,,,,,,,
,de4d1a68-c48f-4c0a-965d-f704bcf18076,trail-vilaverd,Trail Vilaverd,Trail Vilaverd - 14K,2026-11-21,14,1000,Vilaverd,Tarragona,https://vilaverdskyrace.naturaldfn.com/,https://www.trailrunningcal.com/es/e/trail-vilaverd,,,,,,,
,a01ad079-c12e-46a6-8609-8bd50ef08028,trail-vilaverd,Trail Vilaverd,Vilaverd Skyrace - 23K,2026-11-21,23,1500,Vilaverd,Tarragona,https://vilaverdskyrace.naturaldfn.com/,https://www.trailrunningcal.com/es/e/trail-vilaverd,,,,,,,
,fa744a5f-5afb-4a82-afa0-d1df06cd9c26,cursa-solidaria-4-camins,Cursa Solidària 4 Camins,Marcha,2026-11-22,6,100,Granollers,Barcelona,https://cngranollers.org/4camins/,https://www.trailrunningcal.com/es/e/cursa-solidaria-4-camins,,,,,,,
,89f00ca4-a5fb-420f-89ce-daeee21df10a,cursa-solidaria-4-camins,Cursa Solidària 4 Camins,Speed Race,2026-11-22,6,100,Granollers,Barcelona,https://cngranollers.org/4camins/,https://www.trailrunningcal.com/es/e/cursa-solidaria-4-camins,,,,,,,
,d77796c5-5139-42b6-b139-cb4454881887,cursa-solidaria-4-camins,Cursa Solidària 4 Camins,Medium Race,2026-11-22,10,215,Granollers,Barcelona,https://cngranollers.org/4camins/,https://www.trailrunningcal.com/es/e/cursa-solidaria-4-camins,,,,,,,
,00619d2e-8d26-477b-a724-4250e337f8e8,cursa-solidaria-4-camins,Cursa Solidària 4 Camins,Trail Race,2026-11-22,15,361,Granollers,Barcelona,https://cngranollers.org/4camins/,https://www.trailrunningcal.com/es/e/cursa-solidaria-4-camins,,,,,,,
,d50d9f8e-c682-4fc6-a0dc-faf8db626762,cxm-toleta,CxM Toleta,,2026-11-22,18,1000,Puerto Serrano,Cádiz,https://inscripciones.tecnocrono.com/inscripcion/vi-cxm-toleta/inscripcion_datos/?lang=es,https://www.trailrunningcal.com/es/e/cxm-toleta,,,,,,,
,d8605adf-26d3-429d-95ec-c8f2f9920672,cxm-toleta,CxM Toleta,,2026-11-22,29,1650,Puerto Serrano,Cádiz,https://inscripciones.tecnocrono.com/inscripcion/vi-cxm-toleta/inscripcion_datos/?lang=es,https://www.trailrunningcal.com/es/e/cxm-toleta,,,,,,,
,90a50ab7-0d38-4cfd-8417-5f7de28605d4,roc-de-la-clusa-trail,Roc de la Clusa Trail,,2026-11-22,18,1200,Castell de l’Areny,Barcelona,https://misports.cat/curses/roc-de-la-clusa/,https://www.trailrunningcal.com/es/e/roc-de-la-clusa-trail,,,,,,,
,de8df429-fa02-4624-b4dc-20e3f0837aec,trail-de-ll-ria,Trail de Llíria,,2026-11-22,11,535,Llíria,Valencia,https://multiesport.es/calendari-trail/,https://www.trailrunningcal.com/es/e/trail-de-ll-ria,,,,,,,
,a5d33db5-b217-4b31-9126-ea4da748a611,trail-de-ll-ria,Trail de Llíria,,2026-11-22,21,1000,Llíria,Valencia,https://multiesport.es/calendari-trail/,https://www.trailrunningcal.com/es/e/trail-de-ll-ria,,,,,,,
,9d3aab33-b1b5-4d5b-ae27-a843f06ba0ad,3-dias-trail-ibiza,3 Días Trail Ibiza,Nocturna,2026-11-27,10,,Ibiza,Illes Balears,https://3diastrailibiza.com/,https://www.trailrunningcal.com/es/e/3-dias-trail-ibiza,,,,,,,
,3b7b853e-d795-4c97-8635-1bb520041272,3-dias-trail-ibiza,3 Días Trail Ibiza,10K Starter,2026-11-28,10,102,Ibiza,Illes Balears,https://3diastrailibiza.com/,https://www.trailrunningcal.com/es/e/3-dias-trail-ibiza,,,,,,,
,c914adfb-9c40-4863-8f6d-b40174ab0093,3-dias-trail-ibiza,3 Días Trail Ibiza,Marcha,2026-11-28,10,,Ibiza,Illes Balears,https://3diastrailibiza.com/,https://www.trailrunningcal.com/es/e/3-dias-trail-ibiza,,,,,,,
,816fca7e-789c-47d0-8f7b-e6cc41beb6b7,3-dias-trail-ibiza,3 Días Trail Ibiza,Media Maratón,2026-11-28,23,690,Ibiza,Illes Balears,https://3diastrailibiza.com/,https://www.trailrunningcal.com/es/e/3-dias-trail-ibiza,,,,,,,
,426f858f-19fd-435e-9e6c-05dcee08c331,3-dias-trail-ibiza,3 Días Trail Ibiza,Maratón,2026-11-28,45,1558,Ibiza,Illes Balears,https://3diastrailibiza.com/,https://www.trailrunningcal.com/es/e/3-dias-trail-ibiza,,,,,,,
,43f0d3a4-f7a4-477e-8483-4ea68dd0a409,3-dias-trail-ibiza,3 Días Trail Ibiza,Ultra Trail,2026-11-28,77,2789,Ibiza,Illes Balears,https://3diastrailibiza.com/,https://www.trailrunningcal.com/es/e/3-dias-trail-ibiza,,,,,,,
,4e7540f9-2df2-4932-8453-c9a1c1eae104,caras-nortes-skyrace,Caras Nortes Skyrace,Verea De la Estrella,2026-11-28,14,720,Güejar Sierra,Granada,https://carasnortes.com/,https://www.trailrunningcal.com/es/e/caras-nortes-skyrace,,,,,,,
,d42d485c-45ea-41f1-aa90-27d7684d98a6,caras-nortes-skyrace,Caras Nortes Skyrace,Cuna De los Cuartos,2026-11-28,24,1300,Güejar Sierra,Granada,https://carasnortes.com/,https://www.trailrunningcal.com/es/e/caras-nortes-skyrace,,,,,,,
,cbceecc6-637c-4633-8d17-e7adb5ef3479,caras-nortes-skyrace,Caras Nortes Skyrace,Paso Viajeros Románticos Equipos,2026-11-28,42,2300,Güejar Sierra,Granada,https://carasnortes.com/,https://www.trailrunningcal.com/es/e/caras-nortes-skyrace,,,,,,,
,b58ce927-6502-416e-9745-fb59db08eb18,caras-nortes-skyrace,Caras Nortes Skyrace,Paso Viajeros Románticos,2026-11-28,42,2300,Güejar Sierra,Granada,https://carasnortes.com/,https://www.trailrunningcal.com/es/e/caras-nortes-skyrace,,,,,,,
,e0529f32-2082-4d14-9c17-273b03520d65,falcotrail,FalcoTrail,,2026-11-28,11,550,Cehegín,Murcia,https://www.alcanzatumeta.es/falcotrail-2026/,https://www.trailrunningcal.com/es/e/falcotrail,,,,,,,
,28ac1347-4308-4d0a-b1c6-d0dd6797036c,falcotrail,FalcoTrail,,2026-11-28,22,1200,Cehegín,Murcia,https://www.alcanzatumeta.es/falcotrail-2026/,https://www.trailrunningcal.com/es/e/falcotrail,,,,,,,
,89f4043f-96f7-496f-ac18-225b764f0a6e,falcotrail,FalcoTrail,,2026-11-28,31,2000,Cehegín,Murcia,https://www.alcanzatumeta.es/falcotrail-2026/,https://www.trailrunningcal.com/es/e/falcotrail,,,,,,,
,27dd5a7a-ec3d-4bbf-aa75-b22ce8120c4f,falcotrail,FalcoTrail,,2026-11-28,53,3100,Cehegín,Murcia,https://www.alcanzatumeta.es/falcotrail-2026/,https://www.trailrunningcal.com/es/e/falcotrail,,,,,,,
,284eba62-d110-4597-8f4e-9772b8c0181d,tamadaba-trail,Tamadaba Trail,Tamadaba Trail Corta,2026-11-28,12,500,Agaete,Las Palmas,https://tamadabatrail.com/,https://www.trailrunningcal.com/es/e/tamadaba-trail,,,,,,,
,cef9c9b4-f845-4e7e-87b5-2d54653e7926,tamadaba-trail,Tamadaba Trail,Tamadaba Trail Media Maratón,2026-11-28,22,1400,Agaete,Las Palmas,https://tamadabatrail.com/,https://www.trailrunningcal.com/es/e/tamadaba-trail,,,,,,,
,88128f3b-2ef8-4291-b2f9-f416f4fe8aff,tamadaba-trail,Tamadaba Trail,Tamadaba Trail Maratón,2026-11-28,42,2400,Agaete,Las Palmas,https://tamadabatrail.com/,https://www.trailrunningcal.com/es/e/tamadaba-trail,,,,,,,
,6199cff4-4e2e-4351-abb4-3c40691dc305,trail-intercasteller,Trail Intercasteller,Recorregut curt,2026-11-28,12,333,Esparreguera,Barcelona,https://trail-intercasteller.castellersdesparreguera.cat/?tab=inici,https://www.trailrunningcal.com/es/e/trail-intercasteller,,,,,,,
,ab81eb19-08c0-4df3-9180-7f5249a6df17,trail-intercasteller,Trail Intercasteller,Recorregut llarg,2026-11-28,19,619,Esparreguera,Barcelona,https://trail-intercasteller.castellersdesparreguera.cat/?tab=inici,https://www.trailrunningcal.com/es/e/trail-intercasteller,,,,,,,
,87ceaed9-d999-4bec-a86a-704b2855daa7,trail-minero-santa-barbara,Trail Minero Santa Bárbara,Speedtrail,2026-11-28,16,945,San Martín del Rey Aurelio,Asturias,https://trailsantabarbara.com/,https://www.trailrunningcal.com/es/e/trail-minero-santa-barbara,,,,,,,
,cdda8df7-e6c6-4e70-905e-0911282bed4b,trail-minero-santa-barbara,Trail Minero Santa Bárbara,Maratón TMSB,2026-11-28,42,2450,San Martín del Rey Aurelio,Asturias,https://trailsantabarbara.com/,https://www.trailrunningcal.com/es/e/trail-minero-santa-barbara,,,,,,,
,ec0289c9-d7e6-4ba7-98d3-c14d20897a3d,ultra-pened-s,Ultra Penedès,Marcha,2026-11-28,12,300,Sant Jaume dels Domenys,Tarragona,https://ultrapenedes.com/,https://www.trailrunningcal.com/es/e/ultra-pened-s,,,,,,,
,38747d86-5876-4057-9e0d-410860a5b256,ultra-pened-s,Ultra Penedès,La Brava,2026-11-28,20,800,Sant Jaume dels Domenys,Tarragona,https://ultrapenedes.com/,https://www.trailrunningcal.com/es/e/ultra-pened-s,,,,,,,
,818d1dac-f562-4146-ba54-59194e3f25a4,ultra-pened-s,Ultra Penedès,La Pikapedra,2026-11-28,32,1400,Sant Jaume dels Domenys,Tarragona,https://ultrapenedes.com/,https://www.trailrunningcal.com/es/e/ultra-pened-s,,,,,,,
,462d0cfc-5132-4f74-bd76-e978086cd1c8,ultra-pened-s,Ultra Penedès,La Justa,2026-11-28,55,2500,Sant Jaume dels Domenys,Tarragona,https://ultrapenedes.com/,https://www.trailrunningcal.com/es/e/ultra-pened-s,,,,,,,
,17085834-3d16-4fcc-9d0b-55c6d10cb31a,3-dias-trail-ibiza,3 Días Trail Ibiza,Diurna,2026-11-29,10,,Ibiza,Illes Balears,https://3diastrailibiza.com/,https://www.trailrunningcal.com/es/e/3-dias-trail-ibiza,,,,,,,
,c86c9ab9-8e98-4e67-a125-f216dc0e0bba,3-dias-trail-ibiza,3 Días Trail Ibiza,Marcha,2026-11-29,10,,Ibiza,Illes Balears,https://3diastrailibiza.com/,https://www.trailrunningcal.com/es/e/3-dias-trail-ibiza,,,,,,,
